id_tweet,lang,tweet,size,task1,task2,IDEOLOGICAL_INEQUALITY,STEREOTYPING_DOMINANCE,OBJECTIFICATION,SEXUAL_VIOLENCE,MISOtGYNY_NON_SEXUALVIOLENCE,UNKNOWN,NONE
102822,es,harry womenyo siendo genero fluido dudando si trans canci lindo ser mujer lpm,19,NO,-,0,0,0,0,0,0,1
102823,es,llegar ser cuantos niveles faltan ser mujer chau,14,YES,DIRECT,0,3,1,0,0,0,0
102824,es,ser cara dura ser mujer votar kast,14,YES,DIRECT,0,2,1,0,0,0,0
102825,es,pensionarse ir dico estudiar ser ser mujer ser hombre sacar celular calle andar bicicleta salir noche coger transporte blico vivir,39,NO,-,0,0,0,0,0,0,1
102826,es,ser mujer est bien pendja,9,YES,DIRECT,0,1,4,0,0,0,0
102827,es,ahora perdedores fracasan compitiendo hombres pueden ir barrer mujeres deporte dominado hombres peor epoca ser mujer man facepalming light skin tone,30,YES,REPORTED,0,4,3,0,0,1,0
102828,es,tetas lindas da malgenio baja autoestima comentario encuentro cualquier imb cil redes sociales pienso necesito oper rmelas descanso ser mujer,41,YES,REPORTED,0,2,6,0,0,0,0
102829,es,mal ser mujer ser parte comunidad lgtbq,12,YES,REPORTED,0,0,0,0,0,0,0
102830,es,dicen hombre castra ser mujer queda vida atado hospital,22,YES,DIRECT,0,1,1,0,0,1,0
102831,es,do peor pa latam ser mujer gobernados carteles primer pa latam asesinatos armas fuego primer pa latam secuestros argentina tendr moneda bil mejor vivir pa tan tan inseguro xico,51,NO,-,0,0,0,0,0,0,1
102832,es,existen operaciones ser mujer quince minutos quiero usar gif,16,YES,DIRECT,0,1,0,0,0,0,0
102833,es,broma gustan s guerras buen ser mujer mundo patriarcal growing heart sparkles smiling face with sunglasses,18,YES,JUDGEMENTAL,0,1,1,0,0,0,0
102834,es,buen momento ser mujer,8,NO,-,0,0,0,0,0,0,1
102835,es,malparida tan boba acaso ser mujer entrar lucha ver s sufre boba rid cula,23,YES,DIRECT,0,1,2,0,0,0,0
102836,es,hace falta tener vagina ser mujer mujer pasa derecho entrar vestuario mujeres ser mujer parezca parece injusto teng is tratar diferente,48,YES,REPORTED,0,0,2,0,0,0,0
102837,es,parece hermoso ser mujer afganist gritar hijo puta,19,YES,REPORTED,0,3,1,0,0,0,0
102838,es,ser mujer hombres mejores hahahaha,10,YES,DIRECT,0,6,1,0,0,0,0
102839,es,feliz cumplea dejo ser ser mujer tqm poohta,15,NO,-,0,0,0,0,0,0,1
102840,es,hecho ser menop usica condici sine ser mujer haber podido menstruar mismo as,23,NO,-,0,0,0,0,0,0,1
102841,es,harta quiero verano vez ser chica guap sima bronceada collar conchas,19,NO,-,0,0,0,0,0,0,1
102842,es,deber as audicionar ser chica conocedora tbol hermosa inteligente smiling face with heart eyes face blowing kiss star struck,20,NO,-,0,0,0,0,0,0,1
102843,es,ahijada dice ser chica grande solamente falta tener beb deja quiero ser grande igual,22,YES,REPORTED,0,6,1,0,0,0,0
102844,es,d nde pleading face necesito segunda dosis ser chica moderna,11,NO,-,0,0,0,0,0,0,1
102845,es,creo momento regalen ramo margaritas tulipanes voy ser feliz nacido ser chica recibe flores cartas amor abrazos besos,37,NO,-,0,0,0,0,0,0,1
102846,es,q hacer ser chica q pagan salir fiesta pregunta seria,21,NO,-,0,0,0,0,0,0,1
102847,es,plan engordar base gym comida sana ser chica fitness qu verdad sali bien clown face clown face clown face,27,NO,-,0,0,0,0,0,0,1
102848,es,nac ser chica cago pinche teclado,11,NO,-,0,0,0,0,0,0,1
102849,es,aburr ostra supongo verla aun sufrimiento ps quico precio pagar ser chica guay pensive face,25,YES,REPORTED,0,2,0,0,0,0,0
102850,es,loca primer paso ser chica guapa,11,YES,DIRECT,0,4,3,0,0,0,0
102851,es,carli coca dej twitter ser chica tulum conseguir chico nimo atl tico progre izquierda plata mucha gracias envidiosos,28,YES,DIRECT,0,1,2,0,0,0,0
102852,es,gente vuelto demasiado sensible ofrec tostada cara redonda decidido restreg rmela cara tsk cruza brazos alando joven pulgar modales ser chica,48,YES,DIRECT,0,4,1,0,0,0,0
102853,es,qui escribirle ser chica vortex yoquiero,11,NO,-,0,0,0,0,0,0,1
102854,es,chica considerablemente alta ser chica espa ola aprecio demasiado chicos bajitos vivan twinks,22,NO,-,0,0,0,0,0,0,1
102855,es,pelo largo ser chica elopodcast eh,12,NO,-,0,0,0,0,0,0,1
102856,es,qu debo hacer ser chica cocodrilo,8,NO,-,0,0,0,0,0,0,1
102857,es,toma m fuerza si ponemos pensar ser chica magica hace trueque medio desea cambio vida kyubey deja claro homura dice toda letra peque consientes metieron,56,NO,-,0,0,0,0,0,0,1
102858,es,claro fr ser chica chulisima hacer sacrificios,15,NO,-,0,0,0,0,0,0,1
102859,es,solo falta sacar tarjeta nueva ser chica independiente tener joder nadie pagos viles woman facepalming light skin tone face with tears of joy,26,YES,DIRECT,0,3,2,0,0,0,0
102860,es,hoy septiembre significa organizarme ser chica productiva nunca termino siendo hace sentir bien digo misma ser,34,NO,-,0,0,0,0,0,0,1
102861,es,deja putear pareces puta loca pija ajajajaja deja llorar vos hace rato ven ligando equipo descendido preoc pense ustedes bien va apegarnos ustedes face with hand over mouth,49,YES,DIRECT,0,1,3,0,0,0,0
102862,es,lleves falda pareces puta falta calle sabes vida amigas todas unas zorras mejor quedes hermana intenta ponerte sabe dice llate puta,42,YES,DIRECT,0,2,4,0,0,0,0
102863,es,comprado vestido pa salir fiesta ve hermano suelta pareces puta,20,YES,REPORTED,0,1,3,0,0,0,0
102864,es,polito papi deja armar show pareces puta guarichera vete pa casa,19,YES,DIRECT,0,3,5,0,0,0,0
102865,es,deja ser hijo puta hueco maldito cuernavaca pareces puta puta eh,17,YES,DIRECT,0,2,2,0,0,0,0
102866,es,amiga gusta outfit amiga pareces puta gtaque dicen tinistas cancelo,15,NO,-,0,0,0,0,0,0,1
102867,es,mostr outfit nuevo mam reacci ay pareces puta ysi ma idea,23,YES,REPORTED,0,1,6,0,0,0,0
102868,es,calla terrorista apoyas imb cil pedro todas lacras farsante pareces puta barata pobre imb cil,17,YES,DIRECT,0,1,1,0,0,0,0
102869,es,mullet est incre ble pelo limp simo pareces puta rata grasienta,16,YES,DIRECT,0,0,4,0,0,0,0
102870,es,paula enserio consciente significa digas viniendo pareces puta divinidad quiero muchisimo,27,NO,-,0,0,0,0,0,0,1
102871,es,pedazo gilipollas imb cil sirves pa na asquerosa sarnosa chupa pijas pesos pareces puta tabla bailando gilipollas,23,YES,DIRECT,0,0,1,0,0,0,0
102872,es,pap podes tener depresi si tenes also arreglo ay rid cula ves hoy pate pareces puta calle,32,YES,REPORTED,0,1,5,0,0,0,0
102873,es,pareces puta stica rebrote att chuty,7,NO,-,0,0,0,0,0,0,1
102874,es,menos alguien culo pegado silla much simas horas semana oficina toda vida consumirse nicamente labor punto llegar suicidarse jap admiro vez pareces puta mierda aspectos,51,NO,-,0,0,0,0,0,0,1
102875,es,vistas as uses minifalta saques selfie salgas sola parec puta vos habr mirado est provocandoah deprimente fablet or dice qu hacer violen,39,YES,REPORTED,0,1,4,0,0,0,0
102876,es,wey pareces puta piedra entiende seguridad inmueble corre cuenta mismo inmueble club am rica paga servicios,35,NO,-,0,0,0,0,0,0,1
102877,es,buena foto teodoro pareces puta decadencia,9,YES,DIRECT,0,0,1,0,0,0,0
102878,es,pareces puta calle peleando clientes,10,YES,DIRECT,0,0,2,0,0,0,0
102879,es,truco est ir vestida hombre llega halloween aprovechar disfrazarte mujer digan pareces puta,29,YES,DIRECT,0,2,4,0,0,0,0
102880,es,deja ser tan vaga vuelve concentrarte hacer bien coreos luego pareces puta payasa from meto,22,YES,DIRECT,0,0,2,0,0,0,0
102881,es,sociedades nacieron repollo historia misma nota habla ley paridad salarial,25,NO,-,0,0,0,0,0,0,1
102882,es,pues tendr primar val despu si s hombres mujeres s mujeres hombres ser circunstancial s paridad tendr haber igualdad condiciones hombres mujeres,42,YES,JUDGEMENTAL,0,0,0,0,0,0,0
102883,es,espero queja oficial arbitraje recibido imprescindible paridad hombres mujeres cre iba significar arbitraran igual mal contratodoycontratodos,36,NO,-,0,0,0,0,0,0,1
102884,es,est cree est pauteando gobiernos lacayos onu cree puede entremeter hace occidente ojal vaya agfanistan mujer poderosa obligue qu apliquen paridad nero apuesto dejar presidenta talibanes,48,YES,DIRECT,0,1,0,0,0,0,0
102885,es,hijo putin montero conversando paridad guerra,14,NO,-,0,0,0,0,0,0,1
102886,es,feministas paridad salta vista primerovox,10,YES,DIRECT,0,0,0,0,0,0,0
102887,es,quiere perseguir piense diferente q cni parece violento miente manera descarada inventa fake news tampoco parece violento cree paridad respeto pueblos originarios tampoco hace cambios conveniencia convicci n,46,NO,-,0,0,0,0,0,0,1
102888,es,participemos plant exigiendo nueva ministra mujer gabinete agresores paridad,16,NO,-,0,0,0,0,0,0,1
102889,es,claro mujeres s mitad poblaci principio paridad nero clapping hands clapping hands clapping hands,22,NO,-,0,0,0,0,0,0,1
102890,es,martes puedes pasar centro tercera edad area auxiliares enfermer cuidadoras domicilio profesiones masculinizadas feminizadas mundo laboral paridad cosa,38,NO,-,0,0,0,0,0,0,1
102891,es,solo tres listas cumplen paridad nero menor proporci coalicioncentroesperanza qui nes menos cumplen,32,NO,-,0,0,0,0,0,0,1
102892,es,do ning tweet protestando paridad peso frente lar habr ido internet verg enza thinking face,29,NO,-,0,0,0,0,0,0,1
102893,es,man technologist light skin tone backhand index pointing right light skin tone hoy comisi paridad nero igualdad discriminaci aprob proyecto acuerdo acciones afirmativas favor mujeres venes ind genas diversidad sexual discapacidad permanente migrantes adultos mayores pel,43,NO,-,0,0,0,0,0,0,1
102894,es,resoluci permite hombres participar elecci extraordinaria tlaquepaque insistir legislar reglas paridad queden establecidas pueda sta ser usada beneficio nadie s paridad misma,45,NO,-,0,0,0,0,0,0,1
102895,es,entiendo democracia libre pensamiento ahora ayer cambiarlo cortenla porfis favor vicivilicen violencia mujeres ejercen hacia hombres ah hablemos paridad nero,37,YES,DIRECT,0,0,0,0,0,0,0
102896,es,d lar s sube contado liqui acerca estira brecha cambiaria paridad burs til trepa pesos enero lar factores impulsan suba cotizaci li tucum despierta,50,NO,-,0,0,0,0,0,0,1
102897,es,sigan votando moluscos est bien paridad nero mamen,14,YES,DIRECT,0,2,0,0,0,0,0
102898,es,tercer dulo escuela venes deres presentado observatorio nero diversidad primer idea reflexionar paridad diferencia igualdad car cter constitucional debilita democracia,42,NO,-,0,0,0,0,0,0,1
102899,es,red exclamation mark fundamental generar paridad puestos gobiernos compol,15,NO,-,0,0,0,0,0,0,1
102900,es,p dolar esper cambie paridad vas ver si evolucionados problema costos,23,NO,-,0,0,0,0,0,0,1
102901,es,queda demostrada alta inteligencia,8,YES,DIRECT,0,2,1,0,0,0,0
102902,es,machismo patriarcado pat tico hijo bastardo david molineaux gratificante leer art culos frases mo lengua espa ola s ensayo cient fico berbere gt gt gt,39,NO,-,0,0,0,0,0,0,1
102903,es,vanguardia conden ndose eterno retorno parricidio ergo patriarcado,10,NO,-,0,0,0,0,0,0,1
102904,es,patriarcado tire hermanas ocupada pint ndole as varon,15,NO,-,0,0,0,0,0,0,1
102905,es,hombres da mismo gane nazi total patriarcado siempre impuesto pa culiao siento mujeres feministas lesbianas bisexuales disidentes,32,YES,REPORTED,0,2,0,0,0,0,0
102906,es,carajoo aguantando gritar pq hace dos aprox depilo poernas cera dolor csm odio patriarcado,25,NO,-,0,0,0,0,0,0,1
102907,es,colonial velo bonita impuesto verticalmente via hermanitos musulmanes saudies si gusta all ponte gana hagas nombre feminismo mientras juegas hacer cuota diversidad blanqueas patriarcado,50,YES,DIRECT,0,1,2,0,0,0,0
102908,es,leo maravilloso titular encuentro mont comentarios desprecio desprestigio deber enorgullecernos mientras sigamos tirando suelos propia val patriarcado seguir frot ndose manos costa,43,YES,JUDGEMENTAL,0,0,0,0,0,0,0
102909,es,feminismo cae contradiccion si mujer ensena mas patriarcado machista pues tratadas objetos si mujer cubrir patriarcado machista pues libertad ensenar nisiquiera ponen acuerdo,50,YES,DIRECT,0,0,1,0,0,0,0
102910,es,wanda cuernearon primero dice cargaste familia zorra flaca cag marido mujer as dif cilmente pueda superar patriarcado,33,YES,JUDGEMENTAL,0,2,1,0,0,0,0
102911,es,ajfjsjajahjaj sino puedes patriarcado neteles,8,YES,DIRECT,0,2,0,0,0,0,0
102912,es,quiz china punto capaz est tirando patriarcado adentro,14,YES,DIRECT,0,1,2,0,0,0,0
102913,es,creo aqu trate sospechar infamar muestra prueba as sencillo si mujer recursos alg problema digo siempre ser varones patriarcado tampoco,50,YES,JUDGEMENTAL,0,3,1,0,0,0,0
102914,es,saben chicas quejen patriarcado acu rdense privilegio usar pollera,19,YES,DIRECT,0,2,1,0,0,0,0
102915,es,aplausos todas morras ven primero morras seguir cultura patriarcado,18,NO,-,0,0,0,0,0,0,1
102916,es,cierto tambi quitado talib macho alfalfa seguro moro vallecano prohib arreglarse qu feliz bajo yugo patriarcado morado alg morat nalgas sue hacer sangrar culo maril,51,YES,JUDGEMENTAL,0,0,4,0,0,0,0
102917,es,apenas primera opini palabra patriarcado contexto agarr fuerte billetera sal corriendo,22,YES,DIRECT,0,3,0,0,0,0,0
102918,es,chequen morritas organizaron propuesta vamos tirar patriarcado sica fondo claro purple heart aquiperreamossolas,24,YES,DIRECT,0,1,0,0,0,2,0
102919,es,van decir pibe consume ctima violento siempre patriarcado droga,27,NO,-,0,0,0,0,0,0,1
102920,es,sale paula espa ol secretaria comercio interior ser liderada hombre patriarcado pie,17,YES,JUDGEMENTAL,0,4,1,0,0,0,0
102921,es,existen casos solo hombres verg enza exponen ustedes solo piensan hombres solo piensan matar pegar mujeres,28,YES,JUDGEMENTAL,0,1,0,0,0,0,0
102922,es,mujer pega hombre persona equal rights equal fights mujer merece ostia bien dada imbecil turno buscais siempre escusas pegar mujeres misogino loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face bitch wtf xd,30,YES,DIRECT,0,2,1,0,0,0,0
102923,es,requisito defensor pueblo pegar mujeres fundamental ejercer cargo,14,YES,DIRECT,0,2,0,0,0,0,0
102924,es,porqu traen tambi jugador echado mu pegar mujeres completo imagen club microbio,25,YES,JUDGEMENTAL,0,0,1,0,0,1,0
102925,es,as cada fin mes veo quitan irpf ss voy discriminar inmigrantes pegar mujeres,26,YES,DIRECT,0,1,1,0,0,0,0
102926,es,si habl is pegar mujeres patearlas amenazarlas cualquier cosa menos comunistas,14,YES,REPORTED,0,1,0,0,0,0,0
102927,es,laureado matar veremos laureado violar maltratar pegar mujeres puestos apremiar salvajadas pues premiamos todas s racista s hom fobo,30,YES,REPORTED,0,1,0,0,0,1,0
102928,es,pegar mujeres grajal hizo revista contando matador habia roto brazo consuelo cont molia palos hemeroteca,28,YES,REPORTED,0,1,1,0,0,0,0
102929,es,dec gallardo vende humo qu s bien nunca habla mal nadie berm dez rom jugadores causas pegar mujeres nico viven tirar mierda river,55,YES,REPORTED,0,1,0,0,0,0,0
102930,es,fern g mez confes gustaba pegar mujeres lado oscuro mito si llega decir fary comen estupendo fernando dolo progresista sabe qu mejor ahondar,45,YES,REPORTED,0,1,2,0,0,0,0
102931,es,comparas juego pel cula sica ello ficci persona real opiniones mueve gran cantidad fans lado willyrex puede decir chicos cazar negros pegar mujeres va pasar verdad,47,YES,DIRECT,0,3,2,0,0,0,0
102932,es,realmente pelea mierda edgys utilizan er tuit pretexto hacerse picantes squinting face with tongue squinting face with tongue squinting face with tongue winking face with tongue winking face with tongue mujeres derechos pegar mujeres noseque luego van madre haga sanwis,40,YES,REPORTED,0,3,5,0,0,0,0
102933,es,problema entienda si piensas extranjero mil delinquir justificas integraci problema ra hablamos personas autom ticamente dices delinquir pegar mujeres cabeza pensante asocia marroqu ello,50,NO,-,0,0,0,0,0,0,1
102934,es,supuesto metes respuestas tuit gilipollas defendiendo tarados fantasean pegar mujeres mimimi hag is kinkshaming mimimi nauseated face,31,NO,-,0,0,0,0,0,0,1
102935,es,verdad botaron gobierno pegar mujeres ser inepto,15,NO,-,0,0,0,0,0,0,1
102936,es,gente tan maja debe perder lucha libre hombres pues ahora dedican pegar mujeres espect culo paremos mujer muera serio savewomenssports,34,YES,REPORTED,0,3,1,0,0,0,0
102937,es,na pongas pegar mujeres fernando,9,YES,DIRECT,0,0,0,0,0,0,0
102938,es,andas ense ando pegar mujeres mal ah mastri,12,YES,DIRECT,0,1,1,0,0,0,0
102939,es,puntos masistas si pueden pegar mujeres ver va pasar,17,YES,DIRECT,0,3,1,0,0,0,0
102940,es,luis deja twitter vete pegar mujeres,13,YES,DIRECT,0,1,2,0,0,0,0
102941,es,pinches orgullosos estan vacunados covid nunca perra vida desparasitado pasen bien verga,26,NO,-,0,0,0,0,0,0,1
102942,es,bien perra va ir coachella,12,NO,-,0,0,0,0,0,0,1
102943,es,perra delincuencia solo falta orine perro expressionless face sleepy face,11,NO,-,0,0,0,0,0,0,1
102944,es,da s perfecta perra nunca nadie dio amor as,14,YES,DIRECT,0,1,2,0,0,0,0
102945,es,estudiando tomando leche cocin ndole perra cosas vez,14,NO,-,0,0,0,0,0,0,1
102946,es,compliquemos vida esfuerzo puesto ganarse apelativos simplifiquemos puchos hijos perra dice ganas bien merecido ex nicas,26,NO,-,0,0,0,0,0,0,1
102947,es,perra persigue cuestones destruirlos instante toca pecho sentir late coraz taquicardia hice vez comprendi correteadera,30,NO,-,0,0,0,0,0,0,1
102948,es,si ted lasso acuerdo perra tonta,12,YES,DIRECT,0,0,2,0,0,0,0
102949,es,perra dej comadreja lado aaaa si lindo regalo uma ahora saquen cosa sufra paros card acos,27,NO,-,0,0,0,0,0,0,1
102950,es,r gil jugando papel genuinamente solo ser perra emocional cu d condiciones peor,26,YES,DIRECT,0,3,1,0,0,0,0
102951,es,bueno decid llevar vida free drogs as nel aunque stone cold ofrezca ah cierto the man hizo perra menos aun,29,YES,REPORTED,0,0,3,0,0,0,0
102952,es,buenas tardes perra saludos monterrey nl,10,YES,DIRECT,0,1,3,0,0,0,0
102953,es,puede ser incre ble hijos perra tan malos,13,NO,-,0,0,0,0,0,0,1
102954,es,pinch omar fern ndez pendejo perra culpa,8,NO,-,0,0,0,0,0,0,1
102955,es,mil disculpas ocurri lavar auto salir sacar perra hacer ejercicio pues claro iba venir diluvio imagin apag eyes,32,NO,-,0,0,0,0,0,0,1
102956,es,gente defendiendo perra sat clown face vaya colega,11,NO,-,0,0,0,0,0,0,1
102957,es,labio brotado si historia perra vida,13,NO,-,0,0,0,0,0,0,1
102958,es,ahora entiendes caga hijo perra familia,14,NO,-,0,0,0,0,0,0,1
102959,es,chinguen madre ves hdspm manden metro line rosa hijos perra,18,NO,-,0,0,0,0,0,0,1
102960,es,alguien est buscando adoptar perra limpia solo muerdo veces,13,YES,DIRECT,0,1,3,0,0,0,0
102961,es,polla formato ex ganas acab estancado peor formato posible formato gabubond fiesta,28,NO,-,0,0,0,0,0,0,1
102962,es,polla hab visto puskas jodas,17,NO,-,0,0,0,0,0,0,1
102963,es,diria polla peeeeero,8,NO,-,0,0,0,0,0,0,1
102964,es,justo necesito ahog ndote polla importar desastre dejes,16,YES,DIRECT,0,0,1,0,0,0,0
102965,es,si polla s grande petao,12,NO,-,0,0,0,0,0,0,1
102966,es,tonto pollaya acabado paquete clinex,14,NO,-,0,0,0,0,0,0,1
102967,es,inmediatamente mamar polla despu podr as empujarme trav s,13,NO,-,0,0,0,0,0,0,1
102968,es,creo ser top habr ido contento jorginho tocado polla raz co hecho mejor cr da puto cringe,40,NO,-,0,0,0,0,0,0,1
102969,es,si est d comi ndole polla laporta xavi man facepalming light skin tone,15,NO,-,0,0,0,0,0,0,1
102970,es,qui dibujao polla mesa pibes,10,NO,-,0,0,0,0,0,0,1
102971,es,cierto si llamais numero atencion cliente dicen cambiado numero si llamas cuesta min xddddddddddddddddd parto polla,36,NO,-,0,0,0,0,0,0,1
102972,es,polla records dedicaba canci estafadores,16,NO,-,0,0,0,0,0,0,1
102973,es,ventajas tener hijo mini versi polla desventaja nini versi estupido,23,NO,-,0,0,0,0,0,0,1
102974,es,s cada vez ten is enfrente mam is polla espa ola,12,YES,DIRECT,0,2,2,0,0,0,0
102975,es,jajaja perro suda turbo polla petardos menos mal verdad,15,NO,-,0,0,0,0,0,0,1
102976,es,vale polla hijos puta,8,NO,-,0,0,0,0,0,0,1
102977,es,foto pasado dicho cada gustos verdad luego dicho polla simplemente dices contradiciendote mismo,37,NO,-,0,0,0,0,0,0,1
102978,es,beef hace casi meses hoy llamaron cachorro defender rachit dio like toc polla s,33,NO,-,0,0,0,0,0,0,1
102979,es,polla tae seguido jennie querer meo,12,YES,DIRECT,0,0,1,0,0,0,0
102980,es,viene polla acabar sue atleti,12,NO,-,0,0,0,0,0,0,1
102981,es,ay beibi verdad mero prejuicio homofobia solamente gays modismos usamos demas sociedad general hace heteros qu onda rey papi vieja neni amiga veces cierra perspectiva vamos minor as,55,YES,JUDGEMENTAL,0,3,0,0,0,0,0
102982,es,fear street part inicio final trilog cierra ciclo terror miedo prejuicio termino diferente constante buena sica recomendable,36,NO,-,0,0,0,0,0,0,1
102983,es,primeras impresiones parece tulo s preciso orgullo prejuicio mal ah jane,16,NO,-,0,0,0,0,0,0,1
102984,es,ver orgullo prejuicio darse cuenta nico hombre realmente vale pena mr darcy,19,NO,-,0,0,0,0,0,0,1
102985,es,espec ficamente donante gay mencion posibilidad razones ende hab prejuicio gays homof bico,24,NO,-,0,0,0,0,0,0,1
102986,es,verdad crea prejuicio saber cambia malamente percepci noticia deber toma relevancia detalle,25,NO,-,0,0,0,0,0,0,1
102987,es,nico quiero seguir leyendo orgullo prejuicio disappointed face disappointed face disappointed face,13,NO,-,0,0,0,0,0,0,1
102988,es,nueva sigui ndote siempre gusto leerte mel sos genial purple heart segu siempre amando cloy vincenzo sparkling heart tambi orgullo prejuicio sparkling heart,23,NO,-,0,0,0,0,0,0,1
102989,es,dios renuncio canse esperar alguien quiera orgullo prejuicio,16,NO,-,0,0,0,0,0,0,1
102990,es,grupos min sculos efectivamente as subestimar parece solo refuerza prejuicio,16,NO,-,0,0,0,0,0,0,1
102991,es,siii bueno debe ser prejuicio olor bueno pierden p,15,NO,-,0,0,0,0,0,0,1
102992,es,d dos amantes demostraron cari importarles prejuicio sociedad hoy simplemente dos desconocidos tratan olvidarse,25,NO,-,0,0,0,0,0,0,1
102993,es,pleno taylor version todav onvrez afirman audacia face with rolling eyes taylor swift escribe propias canciones prejuicio ser cantante pop ignorante est pido neta actual cense llense locico,43,YES,REPORTED,0,5,0,0,0,0,0
102994,es,bueno rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing prejuicio veredicto evidencia cotra qu s da,16,NO,-,0,0,0,0,0,0,1
102995,es,voy ver orgullo prejuicio primera vez preparado jb naranja ocasi n,20,NO,-,0,0,0,0,0,0,1
102996,es,podr as mierda solo bast ver orgullo prejuicio vez sanarme final solo rom ntica empedernida,25,NO,-,0,0,0,0,0,0,1
102997,es,mientras viva mundo acaba adem entiendo adapto ahora calificar edad prejuicio,33,NO,-,0,0,0,0,0,0,1
102998,es,d netflix quite orgullo prejuicio cat logo perder siempre peli fav as tesis pleading face,30,NO,-,0,0,0,0,0,0,1
102999,es,claro prejuicio ooohh ahora estadio san carlos llamar san claro as s empresas apoyar an ac chile equipos estadio propio cuales reci asoci marca,47,NO,-,0,0,0,0,0,0,1
103000,es,prejuicio conservadurismo miedo cambio viviendo desmoronamiento periodo neoliberal viva chile viva xico viva latinoam rica,27,NO,-,0,0,0,0,0,0,1
103001,es,trata personas prostituci forzada dw documental trav s,14,YES,REPORTED,0,1,1,0,0,0,0
103002,es,trata prostituci forzada personas realizan servicios scort manera voluntaria voy seguir repitiendo cosas,30,YES,REPORTED,0,0,1,0,0,0,0
103003,es,delitos atroces desaparici forzada secuestro tortura desplazamiento confinamiento genocidio pueblos minoritarios reclutamiento forzado ataque cido violaci menores prostituci forzada decapitaci desmembramiento etc,27,NO,-,0,0,0,0,0,0,1
103004,es,vs conflictos armados supone violaci esclavitud sexual prostituci forzada embarazo forzado aborto forzado esterilizaci forzada matrimonio forzado formas violencia sexual graves vinculaci directa indirecta conflicto,35,YES,REPORTED,0,2,2,0,0,0,0
103005,es,sol tardar as enteros hacer deo informativo hoy hice medio jajajaja tremendos superpoderes va tratar trata fines prostituci forzada est atentos si gustan saber s tema eyes,41,NO,-,0,0,0,0,0,0,1
103006,es,voluntaria supuesto va contemplar holanda pobreza muchas mujeres prostituidas prostituci forzada ser solo mujeres trata encerradas acceso pasaporte etc parece tendr gran resultado medida,44,YES,REPORTED,0,1,2,0,0,0,0
103007,es,ser suele tratar conseguir eliminar redes prostituci forzada tr fico personas dar asistencia proteccion victimas vez garantice derecho mujeres libremente ejercen prostituci provienen redes,48,NO,-,0,0,0,0,0,0,1
103008,es,sentencia agravada pareja delito prostituci forzada,15,YES,JUDGEMENTAL,0,0,0,0,0,1,0
103009,es,check mark button actualizaci familiares polic as presos presunta prostituci forzada ret caraballeda pidieron revisi caso funcionarios excelente hoja servicio est siendo culpados participaron pushpin,41,YES,JUDGEMENTAL,0,1,1,0,0,1,0
103010,es,juicioi descriptivo basa porcentaje apabullante prostituci forzada porcentajes convertido mantras llevo yendo fuentes tan acient fico boca boca llobet,44,YES,REPORTED,0,0,3,0,0,0,0
103011,es,si ctima superviviente deprostituci forzada trabajoforzado cree alguien podemos ayudar llame nea mero gratuitoconfidencial s idiomas,29,YES,REPORTED,0,0,1,0,0,0,0
103012,es,entv delitos llevan cometer trata personas prostituci forzada privaci libertad menciona mauricio arriaza chicas,26,YES,REPORTED,0,2,0,0,0,0,0
103013,es,cierto aunque prostituci forzada totalmente real siquiera mayoritaria pagar facturas proletariado debe aceptar trabajos agotadores incluso peligrosos incluye prostitutas,35,YES,JUDGEMENTAL,0,0,2,0,0,0,0
103014,es,prostituci forzada esclavitud siglo xxi seg organizaci internacional trabajo millones personas trabajo forzoso cerca millones ser ctimas trata personas trav nica,41,NO,-,0,0,0,0,0,0,1
103015,es,triste situaci existe lugares bcn vecinos raval envio alarmas ayuntamiento pasa prostitucion forzada cocina illegal alquiler illegal local condici infra humana lista larga,43,YES,REPORTED,0,0,2,0,0,0,0
103016,es,ligado trafico drogas prostituci forzada ojala representante mara conocido calles bronx igual cerca locaci trabajo hace falta ver decid combatir narcotr fico consecuencias,49,NO,-,0,0,0,0,0,0,1
103017,es,police car light denuncia revictimizaci npor falta respuesta atenci integral parte mujer trastorno mental encuentra situaci calle alto riesgo ctima violencia prostituci forzada parte ex pareja thread,45,YES,REPORTED,0,0,1,0,0,1,0
103018,es,mito debe combatirse prostituci forzada prostituci voluntaria distinci consentimiento mujer explotaci justifica legalizaci explotaci todas,33,YES,JUDGEMENTAL,0,1,3,0,0,0,0
103019,es,red arabe prostituci forzada anzo tegui arrestado proxeneta liban jihad abd cont,18,YES,REPORTED,0,1,2,0,0,0,0
103020,es,si demanda obvio existira profecion aun exista creo chica puede optar tipo trabajo peor pagado caso desea excepto casos prostitucion forzada tambien existe espa especialmente minoria,51,YES,DIRECT,0,3,3,0,0,0,0
103021,es,procedo decir vieja conchuda re puta pario vos reino invasor genocida pueden chupar pij,24,YES,DIRECT,0,1,1,0,0,0,0
103022,es,mas satisfactoria hacer puta apuesta tbol llevarte pasta colega kissing face with closed eyes face savoring food,19,NO,-,0,0,0,0,0,0,1
103023,es,est cagando banda hijos puta despu voy poder escuchar canci odioo,20,NO,-,0,0,0,0,0,0,1
